"ID_CLASSIFICACAO_PILOTOS","ID_RESULTADOS","ID_PILOTO","PONTOS_PILOTO","POSICAO_PILOTO","VITORIAS_PILOTO"
18345,8253,162,0,32,0
18346,8254,164,0,38,0
18347,8255,88,0,39,0
18348,8256,140,0,27,0
18349,8257,92,0,36,0
18350,8258,99,1,15,0
18351,8259,78,0,25,0
18352,8260,95,9,5,1
18353,8261,117,29,1,1
18354,8262,127,4,12,0
18355,8263,65,5,8,0
18356,8264,118,4,14,0
18357,8265,145,8,6,0
18358,8266,156,1,19,0
18359,8267,138,0,22,0
18360,8268,129,0,21,0
18361,8269,105,6,7,0
18362,8270,102,27,2,3
18363,8271,112,0,25,0
18364,8272,110,4,10,0
18365,8273,157,3,15,0
18366,8274,119,18,3,0
18367,8275,158,4,9,0
18368,8276,146,0,31,0
18369,8277,84,1,20,0
18370,8278,122,0,23,0
18371,8279,137,3,16,0
18372,8280,131,4,11,0
18373,8281,123,13,4,1
18374,8282,94,0,30,0
18375,8283,77,0,27,0
18376,8284,159,0,29,0
18377,8285,114,0,33,0
18378,8286,163,2,17,0
18379,8287,148,0,34,0
18380,8288,90,0,26,0
18381,8289,133,4,13,0
18382,8290,160,0,35,0
18383,8291,161,0,37,0
18384,8292,162,0,32,0
18385,8293,164,0,38,0
18386,8294,88,0,39,0
18387,8295,140,0,28,0
18388,8296,92,0,36,0
18389,8297,99,1,18,0
18390,8298,78,0,24,0
18391,8299,95,15,4,1
18392,8300,117,38,1,2
18393,8301,127,4,12,0
18394,8302,65,5,8,0
18395,8303,118,4,14,0
18396,8304,145,8,6,0
18397,8305,156,1,21,0
18398,8306,138,0,24,0
18399,8307,129,1,22,0
18400,8308,105,6,7,0
18401,8309,102,27,2,3
18402,8310,112,0,29,0
18403,8311,110,4,10,0
18404,8312,157,3,16,0
18405,8313,119,22,3,0
18406,8314,158,4,9,0
18407,8315,146,0,36,0
18408,8316,84,1,23,0
18409,8317,122,0,26,0
18410,8318,137,3,15,0
18411,8319,131,4,11,0
18412,8320,123,13,5,1
18413,8321,94,0,35,0
18414,8322,77,0,33,0
18415,8323,159,0,34,0
18416,8324,114,0,38,0
18417,8325,163,2,18,0
18418,8326,148,0,39,0
18419,8327,90,0,32,0
18420,8328,133,4,13,0
18421,8329,160,0,40,0
18422,8330,161,0,41,0
18423,8331,162,0,37,0
18424,8332,164,0,42,0
18425,8333,88,0,43,0
18426,8334,140,2,19,0
18427,8335,92,0,31,0
18428,8336,99,1,20,0
18429,8337,78,0,28,0
18430,8338,55,3,17,0
18431,8339,139,0,25,0
18432,8340,103,0,27,0
18433,8341,151,0,30,0
18434,8342,95,21,4,1
18435,8343,117,47,1,3
18436,8344,127,4,13,0
18437,8345,65,5,9,0
18438,8346,118,4,15,0
18439,8347,145,12,6,0
18440,8348,156,1,23,0
18441,8349,138,0,26,0
18442,8350,129,1,21,0
18443,8351,105,6,7,0
18444,8352,102,27,2,3
18445,8353,112,0,32,0
18446,8354,110,4,11,0
18447,8355,157,3,16,0
18448,8356,119,22,3,0
18449,8357,158,4,10,0
18450,8358,146,0,36,0
18451,8359,84,1,24,0
18452,8360,122,0,28,0
18453,8361,137,6,8,0
18454,8362,131,4,12,0
18455,8363,123,13,5,1
18456,8364,94,2,20,0
18457,8365,77,0,35,0
18458,8366,159,1,25,0
18459,8367,114,0,38,0
18460,8368,163,2,18,0
18461,8369,148,0,39,0
18462,8370,90,0,34,0
18463,8371,133,4,14,0
18464,8372,160,0,40,0
18465,8373,161,0,41,0
18466,8374,162,0,37,0
18467,8375,164,0,42,0
18468,8376,88,0,43,0
18469,8377,140,2,19,0
18470,8378,92,0,30,0
18471,8379,99,1,22,0
18472,8380,78,0,31,0
18473,8381,55,3,17,0
18474,8382,139,0,27,0
18475,8383,103,0,29,0
18476,8384,151,0,33,0
18477,8385,95,25,3,1
18478,8386,117,53,1,3
18479,8387,127,4,14,0
18480,8388,65,5,9,0
18481,8389,118,5,10,0
18482,8390,145,12,6,0
18483,8391,156,1,23,0
18484,8392,138,0,26,0
18485,8393,129,1,21,0
18486,8394,105,6,8,0
18487,8395,102,36,2,4
18488,8396,112,0,32,0
18489,8397,110,4,12,0
18490,8398,157,3,16,0
18491,8399,119,25,4,0
18492,8400,158,4,11,0
18493,8401,146,0,36,0
18494,8402,84,1,24,0
18495,8403,122,0,28,0
18496,8404,137,8,7,0
18497,8405,131,4,13,0
18498,8406,123,13,5,1
18499,8407,94,2,18,0
18500,8408,77,0,35,0
18501,8409,159,1,25,0
18502,8410,114,0,38,0
18503,8411,163,2,19,0
18504,8412,148,0,39,0
18505,8413,90,0,34,0
18506,8414,133,4,15,0
18507,8415,160,0,40,0
18508,8416,161,0,41,0
18509,8417,162,0,37,0
18510,8418,164,0,42,0
18511,8419,88,0,43,0
18512,8420,140,2,20,0
18513,8421,92,0,30,0
18514,8422,99,1,22,0
18515,8423,78,0,31,0
18516,8424,55,3,17,0
18517,8425,139,0,27,0
18518,8426,103,0,29,0
18519,8427,151,0,33,0
18520,8428,95,34,3,2
18521,8429,117,56,1,3
18522,8430,127,4,14,0
18523,8431,65,5,10,0
18524,8432,118,5,11,0
18525,8433,145,12,6,0
18526,8434,156,1,23,0
18527,8435,138,0,26,0
18528,8436,129,1,21,0
18529,8437,105,6,9,0
18530,8438,102,42,2,4
18531,8439,112,0,32,0
18532,8440,110,4,12,0
18533,8441,157,3,16,0
18534,8442,119,25,4,0
18535,8443,158,6,8,0
18536,8444,146,0,36,0
18537,8445,84,1,24,0
18538,8446,122,0,28,0
18539,8447,137,9,7,0
18540,8448,131,4,13,0
18541,8449,123,17,5,1
18542,8450,94,2,18,0
18543,8451,77,0,35,0
18544,8452,159,1,25,0
18545,8453,114,0,39,0
18546,8454,163,2,19,0
18547,8455,148,0,40,0
18548,8456,90,0,34,0
18549,8457,133,4,15,0
18550,8458,160,0,38,0
18551,8459,161,0,41,0
18552,8460,162,0,37,0
18553,8461,164,0,42,0
18554,8462,88,0,43,0
18555,8463,140,2,20,0
18556,8464,92,0,30,0
18557,8465,99,1,22,0
18558,8466,78,0,31,0
18559,8467,55,3,17,0
18560,8468,139,0,27,0
18561,8469,103,0,29,0
18562,8470,151,0,33,0
18563,8471,95,38,3,2
18564,8472,117,62,1,3
18565,8473,127,4,13,0
18566,8474,65,5,11,0
18567,8475,118,6,10,0
18568,8476,145,14,6,0
18569,8477,156,1,23,0
18570,8478,138,0,26,0
18571,8479,129,1,21,0
18572,8480,105,6,9,0
18573,8481,102,51,2,5
18574,8482,112,0,31,0
18575,8483,110,4,12,0
18576,8484,157,3,16,0
18577,8485,119,25,4,0
18578,8486,158,6,8,0
18579,8487,146,0,36,0
18580,8488,84,1,24,0
18581,8489,122,0,28,0
18582,8490,137,9,7,0
18583,8491,131,4,14,0
18584,8492,123,20,5,1
18585,8493,94,2,19,0
18586,8494,77,0,35,0
18587,8495,159,1,25,0
18588,8496,114,0,39,0
18589,8497,163,2,20,0
18590,8498,148,0,40,0
18591,8499,90,0,34,0
18592,8500,133,4,15,0
18593,8501,160,0,38,0
18594,8502,161,0,41,0
18595,8503,162,0,37,0
18596,8504,164,0,42,0
18597,8505,88,0,43,0
18598,8506,140,2,18,0
18599,8507,92,0,30,0
18600,8508,99,1,22,0
18601,8509,78,0,32,0
18602,8510,55,3,17,0
18603,8511,139,0,27,0
18604,8512,103,0,29,0
18605,8513,151,0,33,0
18606,8514,134,0,44,0
18607,8515,95,38,3,2
18608,8516,117,71,1,4
18609,8517,127,4,15,0
18610,8518,65,5,13,0
18611,8519,118,6,11,0
18612,8520,145,14,6,0
18613,8521,156,1,25,0
18614,8522,138,0,27,0
18615,8523,129,1,23,0
18616,8524,105,6,10,0
18617,8525,102,51,2,5
18618,8526,112,0,32,0
18619,8527,110,4,14,0
18620,8528,157,3,18,0
18621,8529,119,28,4,0
18622,8530,158,6,9,0
18623,8531,146,0,36,0
18624,8532,84,2,22,0
18625,8533,122,0,29,0
18626,8534,137,9,7,0
18627,8535,131,4,16,0
18628,8536,123,24,5,1
18629,8537,94,2,19,0
18630,8538,77,6,8,0
18631,8539,159,1,26,0
18632,8540,114,0,39,0
18633,8541,163,2,21,0
18634,8542,148,0,40,0
18635,8543,90,0,35,0
18636,8544,133,4,17,0
18637,8545,160,0,38,0
18638,8546,161,0,41,0
18639,8547,162,0,37,0
18640,8548,164,0,42,0
18641,8549,88,0,43,0
18642,8550,140,2,20,0
18643,8551,92,0,31,0
18644,8552,99,1,24,0
18645,8553,78,0,33,0
18646,8554,55,5,12,0
18647,8555,139,0,28,0
18648,8556,103,0,30,0
18649,8557,151,0,34,0
18650,8558,134,0,45,0
18651,8559,165,0,44,0
18652,8560,95,38,3,2
18653,8561,117,75,1,4
18654,8562,127,4,16,0
18655,8563,65,5,14,0
18656,8564,118,6,12,0
18657,8565,145,17,6,0
18658,8566,156,2,22,0
18659,8567,138,0,27,0
18660,8568,129,1,24,0
18661,8569,105,6,11,0
18662,8570,102,51,2,5
18663,8571,112,0,29,0
18664,8572,110,4,15,0
18665,8573,157,3,20,0
18666,8574,119,28,4,0
18667,8575,158,6,9,0
18668,8576,146,0,36,0
18669,8577,84,2,23,0
18670,8578,122,0,30,0
18671,8579,137,9,8,0
18672,8580,131,4,17,0
18673,8581,123,24,5,1
18674,8582,94,4,19,0
18675,8583,77,15,7,1
18676,8584,159,1,26,0
18677,8585,114,0,39,0
18678,8586,163,2,21,0
18679,8587,148,0,40,0
18680,8588,90,0,35,0
18681,8589,133,4,18,0
18682,8590,160,0,38,0
18683,8591,161,0,41,0
18684,8592,162,0,37,0
18685,8593,164,0,44,0
18686,8594,88,0,45,0
18687,8595,140,6,10,0
18688,8596,92,0,32,0
18689,8597,99,1,25,0
18690,8598,78,0,33,0
18691,8599,55,5,13,0
18692,8600,139,0,28,0
18693,8601,103,0,31,0
18694,8602,151,0,34,0
18695,8603,134,0,46,0
18696,8604,165,0,43,0
18697,8605,109,0,42,0
18698,8606,95,38,3,2
18699,8607,117,76,1,4
18700,8608,127,4,16,0
18701,8609,65,5,14,0
18702,8610,118,6,13,0
18703,8611,145,17,7,0
18704,8612,156,2,22,0
18705,8613,138,0,28,0
18706,8614,129,1,24,0
18707,8615,105,6,12,0
18708,8616,102,60,2,6
18709,8617,112,1,27,0
18710,8618,110,4,15,0
18711,8619,157,3,20,0
18712,8620,119,30,4,0
18713,8621,158,6,10,0
18714,8622,146,0,36,0
18715,8623,84,2,23,0
18716,8624,122,0,30,0
18717,8625,137,9,8,0
18718,8626,131,4,17,0
18719,8627,123,24,5,1
18720,8628,94,4,19,0
18721,8629,77,21,6,1
18722,8630,159,1,26,0
18723,8631,114,0,40,0
18724,8632,163,2,21,0
18725,8633,148,0,41,0
18726,8634,90,0,35,0
18727,8635,133,4,18,0
18728,8636,160,0,38,0
18729,8637,161,0,42,0
18730,8638,162,0,39,0
18731,8639,164,0,45,0
18732,8640,88,0,43,0
18733,8641,140,6,11,0
18734,8642,92,0,32,0
18735,8643,99,1,25,0
18736,8644,78,0,33,0
18737,8645,55,8,9,0
18738,8646,139,0,29,0
18739,8647,103,0,31,0
18740,8648,151,0,34,0
18741,8649,134,0,46,0
18742,8650,165,0,44,0
18743,8651,109,0,37,0
18923,8652,78,0,33,0
18928,8653,134,0,47,0
18913,8654,90,0,35,0
18914,8655,133,4,18,0
18915,8656,160,0,38,0
18908,8657,77,21,7,1
18909,8658,159,1,26,0
18920,8659,140,6,12,0
18917,8660,162,0,39,0
18931,8661,147,0,41,0
18930,8662,109,0,37,0
18929,8663,165,0,45,0
18927,8664,151,0,34,0
18926,8665,103,0,31,0
18925,8666,139,0,29,0
18924,8667,55,8,9,0
18922,8668,99,1,25,0
18921,8669,92,0,32,0
18919,8670,88,0,44,0
18918,8671,164,0,46,0
18916,8672,161,0,43,0
18912,8673,148,0,42,0
18911,8674,163,2,22,0
18910,8675,114,0,40,0
18907,8676,94,4,19,0
18906,8677,123,28,5,1
18905,8678,131,4,17,0
18904,8679,137,12,8,0
18903,8680,122,0,30,0
18902,8681,84,4,20,0
18901,8682,146,0,36,0
18900,8683,158,6,11,0
18899,8684,119,36,4,0
18898,8685,157,3,21,0
18897,8686,110,4,15,0
18896,8687,112,1,27,0
18895,8688,102,60,2,6
18894,8689,105,6,13,0
18893,8690,129,1,24,0
18892,8691,138,0,28,0
18891,8692,156,2,23,0
18890,8693,145,26,6,1
18889,8694,118,7,10,0
18888,8695,65,5,14,0
18887,8696,127,4,16,0
18886,8697,117,76,1,4
18885,8698,95,38,3,2
18932,8699,95,38,4,2
18933,8700,117,76,1,4
18934,8701,127,4,16,0
18935,8702,65,5,14,0
18936,8703,118,7,10,0
18937,8704,145,32,6,1
18938,8705,156,2,25,0
18939,8706,138,3,21,0
18940,8707,129,1,26,0
18941,8708,105,6,13,0
18942,8709,102,60,2,6
18943,8710,112,1,29,0
18944,8711,110,4,17,0
18945,8712,157,3,22,0
18946,8713,119,40,3,0
18947,8714,158,6,11,0
18948,8715,146,0,38,0
18949,8716,84,4,20,0
18950,8717,122,0,30,0
18951,8718,137,12,8,0
18952,8719,131,4,18,0
18953,8720,123,37,5,2
18954,8721,94,5,15,0
18955,8722,77,21,7,1
18956,8723,159,1,28,0
18957,8724,114,0,40,0
18958,8725,163,2,24,0
18959,8726,148,0,42,0
18960,8727,90,0,35,0
18961,8728,133,4,19,0
18962,8729,160,0,37,0
18963,8730,161,0,43,0
18964,8731,162,0,39,0
18965,8732,164,0,46,0
18966,8733,88,0,44,0
18967,8734,140,6,12,0
18968,8735,92,0,32,0
18969,8736,99,1,27,0
18970,8737,78,0,33,0
18971,8738,55,8,9,0
18972,8739,139,2,23,0
18973,8740,103,0,31,0
18974,8741,151,0,34,0
18975,8742,134,0,47,0
18976,8743,165,0,45,0
18977,8744,109,0,36,0
18978,8745,147,0,41,0
18979,8746,117,9,1,1
18980,8747,77,6,2,0
18981,8748,137,4,3,0
18982,8749,118,3,4,0
18983,8750,105,2,5,0
18984,8751,138,1,6,0
18985,8752,123,0,7,0
18986,8753,158,0,8,0
18987,8754,140,0,9,0
18988,8755,110,0,10,0
18989,8756,156,0,11,0
18990,8757,159,0,12,0
18991,8758,112,0,13,0
18992,8759,99,0,14,0
18993,8760,166,0,15,0
18994,8761,114,0,16,0
18995,8762,163,0,17,0
18996,8763,131,0,18,0
18997,8764,95,0,19,0
18998,8765,145,0,20,0
18999,8766,119,0,21,0
19000,8767,122,0,22,0
19001,8768,167,0,23,0
19002,8769,127,0,24,0
19003,8770,165,0,25,0
19004,8771,141,0,26,0
19005,8772,160,0,27,0
19006,8773,78,0,28,0
19007,8774,146,0,29,0
19008,8775,133,0,30,0
19009,8776,117,15,1,1
19010,8777,77,8,3,0
19011,8778,137,8,4,0
19012,8779,118,3,6,0
19013,8780,105,2,7,0
19014,8781,138,1,8,0
19015,8782,123,3,5,0
19016,8783,158,0,10,0
19017,8784,140,0,11,0
19018,8785,110,0,20,0
19019,8786,156,0,16,0
19020,8787,159,0,13,0
19021,8788,112,0,19,0
19022,8789,99,0,21,0
19023,8790,166,0,12,0
19024,8791,114,0,14,0
19025,8792,163,0,22,0
19026,8793,131,0,23,0
19027,8794,95,0,24,0
19028,8795,145,1,9,0
19029,8796,119,0,15,0
19030,8797,122,0,26,0
19031,8798,167,0,18,0
19032,8799,127,0,17,0
19033,8800,165,0,29,0
19034,8801,141,0,25,0
19035,8802,160,0,28,0
19036,8803,78,0,30,0
19037,8804,146,0,31,0
19038,8805,133,0,27,0
19039,8806,102,9,2,1
19040,8807,117,24,1,2
19041,8808,77,14,2,0
19042,8809,137,8,4,0
19043,8810,118,6,6,0
19044,8811,105,6,5,0
19045,8812,138,1,9,0
19046,8813,123,3,7,0
19047,8814,158,0,12,0
19048,8815,140,0,14,0
19049,8816,110,0,22,0
19050,8817,156,2,8,0
19051,8818,159,0,18,0
19052,8819,112,0,21,0
19053,8820,99,0,23,0
19054,8821,166,0,16,0
19055,8822,114,0,13,0
19056,8823,163,0,26,0
19057,8824,131,0,27,0
19058,8825,95,0,25,0
19059,8826,145,1,11,0
19060,8827,119,1,10,0
19061,8828,122,0,17,0
19062,8829,167,0,20,0
19063,8830,127,0,19,0
19064,8831,165,0,28,0
19065,8832,141,0,29,0
19066,8833,160,0,24,0
19067,8834,78,0,15,0
19068,8835,146,0,31,0
19069,8836,133,0,30,0
19070,8837,102,9,3,1
19071,8838,117,33,1,3
19072,8839,77,18,2,0
19073,8840,137,8,5,0
19074,8841,118,8,6,0
19075,8842,105,9,4,0
19076,8843,138,1,11,0
19077,8844,123,3,7,0
19078,8845,158,1,9,0
19079,8846,140,0,14,0
19080,8847,110,0,25,0
19081,8848,156,2,8,0
19082,8849,159,0,18,0
19083,8850,112,0,24,0
19084,8851,99,0,20,0
19085,8852,166,0,16,0
19086,8853,114,0,13,0
19087,8854,163,0,27,0
19088,8855,131,0,28,0
19089,8856,95,0,26,0
19090,8857,145,1,10,0
19091,8858,119,1,12,0
19092,8859,122,0,17,0
19093,8860,167,0,23,0
19094,8861,127,0,21,0
19095,8862,165,0,19,0
19096,8863,141,0,29,0
19097,8864,160,0,22,0
19098,8865,78,0,15,0
19099,8866,146,0,30,0
19100,8867,133,0,31,0
19101,8868,102,15,3,1
19102,8869,117,39,1,3
19103,8870,77,18,3,0
19104,8871,137,11,4,0
19105,8872,118,8,6,0
19106,8873,105,9,5,0
19107,8874,138,1,12,0
19108,8875,123,7,7,0
19109,8876,158,1,10,0
19110,8877,140,0,16,0
19111,8878,110,0,17,0
19112,8879,156,3,8,0
19113,8880,159,0,21,0
19114,8881,112,0,20,0
19115,8882,99,0,15,0
19116,8883,166,0,19,0
19117,8884,114,0,14,0
19118,8885,163,0,27,0
19119,8886,131,0,22,0
19120,8887,95,0,28,0
19121,8888,145,1,11,0
19122,8889,119,1,13,0
19123,8890,122,2,9,0
19124,8891,167,0,26,0
19125,8892,127,0,25,0
19126,8893,165,0,23,0
19127,8894,141,0,29,0
19128,8895,160,0,24,0
19129,8896,78,0,18,0
19130,8897,146,0,30,0
19131,8898,133,0,31,0
19132,8899,102,24,2,2
19133,8900,117,45,1,3
19134,8901,77,18,3,0
19135,8902,137,11,5,0
19136,8903,118,8,7,0
19137,8904,105,9,6,0
19138,8905,138,1,13,0
19139,8906,123,11,4,0
19140,8907,158,1,11,0
19141,8908,140,0,19,0
19142,8909,110,3,9,0
19143,8910,156,5,8,0
19144,8911,159,0,24,0
19145,8912,112,0,23,0
19146,8913,99,0,17,0
19147,8914,166,0,22,0
19148,8915,114,0,16,0
19149,8916,163,0,30,0
19150,8917,131,0,25,0
19151,8918,95,0,31,0
19152,8919,145,1,12,0
19153,8920,119,1,14,0
19154,8921,122,2,10,0
19155,8922,167,0,29,0
19156,8923,127,0,28,0
19157,8924,165,0,26,0
19158,8925,141,0,20,0
19159,8926,160,0,27,0
19160,8927,78,0,21,0
19161,8928,146,0,32,0
19162,8929,133,0,18,0
19163,8930,102,33,2,3
19164,8931,94,1,15,0
19165,8932,117,54,1,4
19166,8933,77,21,3,0
19167,8934,137,13,5,0
19168,8935,118,8,7,0
19169,8936,105,13,4,0
19170,8937,138,1,12,0
19171,8938,123,11,6,0
19172,8939,158,1,13,0
19173,8940,140,0,20,0
19174,8941,110,3,9,0
19175,8942,156,5,8,0
19176,8943,159,0,25,0
19177,8944,112,0,24,0
19178,8945,99,0,18,0
19179,8946,166,0,23,0
19180,8947,114,0,16,0
19181,8948,163,0,30,0
19182,8949,131,0,26,0
19183,8950,95,0,31,0
19184,8951,145,2,11,0
19185,8952,119,1,14,0
19186,8953,122,2,10,0
19187,8954,167,0,29,0
19188,8955,127,0,19,0
19189,8956,165,0,27,0
19190,8957,141,0,22,0
19191,8958,160,0,28,0
19192,8959,78,0,21,0
19193,8960,146,0,32,0
19194,8961,133,0,17,0
19195,8962,102,39,2,3
19196,8963,94,1,15,0
19197,8964,117,54,1,4
19198,8965,77,21,3,0
19199,8966,137,15,4,0
19200,8967,118,9,7,0
19201,8968,105,13,5,0
19202,8969,138,1,15,0
19203,8970,123,11,6,0
19204,8971,158,1,14,0
19205,8972,140,0,21,0
19206,8973,110,3,12,0
19207,8974,156,5,10,0
19208,8975,159,0,26,0
19209,8976,112,0,25,0
19210,8977,99,0,20,0
19211,8978,166,0,24,0
19212,8979,114,0,18,0
19213,8980,163,0,31,0
19214,8981,131,0,27,0
19215,8982,95,6,8,0
19216,8983,145,6,9,0
19217,8984,119,1,16,0
19218,8985,122,2,13,0
19219,8986,167,0,30,0
19220,8987,127,3,11,0
19221,8988,165,0,28,0
19222,8989,141,0,22,0
19223,8990,160,0,29,0
19224,8991,78,0,23,0
19225,8992,146,0,32,0
19226,8993,133,0,19,0
19227,8994,102,48,2,4
19228,8995,94,1,17,0
19229,8996,117,60,1,4
19230,8997,77,25,3,0
19231,8998,137,15,5,0
19232,8999,118,9,7,0
19233,9000,105,16,4,0
19234,9001,138,1,15,0
19235,9002,123,12,6,0
19236,9003,158,1,14,0
19237,9004,140,0,21,0
19238,9005,110,3,13,0
19239,9006,156,5,10,0
19240,9007,159,0,26,0
19241,9008,112,0,25,0
19242,9009,99,0,20,0
19243,9010,166,0,24,0
19244,9011,114,0,18,0
19245,9012,163,0,32,0
19246,9013,131,0,27,0
19247,9014,95,6,8,0
19248,9015,145,6,9,0
19249,9016,119,1,16,0
19250,9017,122,4,11,0
19251,9018,167,0,31,0
19252,9019,127,3,12,0
19253,9020,165,0,29,0
19254,9021,141,0,22,0
19255,9022,160,0,30,0
19256,9023,78,0,23,0
19257,9024,146,0,28,0
19258,9025,133,0,19,0
19259,9026,102,57,2,5
19260,9027,94,1,17,0
19261,9028,117,66,2,4
19262,9029,77,28,3,0
19263,9030,137,15,6,0
19264,9031,118,9,7,0
19265,9032,105,16,5,0
19266,9033,138,1,15,0
19267,9034,123,16,4,0
19268,9035,158,1,16,0
19269,9036,140,0,21,0
19270,9037,110,3,13,0
19271,9038,156,5,11,0
19272,9039,159,0,24,0
19273,9040,112,0,25,0
19274,9041,99,0,20,0
19275,9042,166,0,26,0
19276,9043,114,0,18,0
19277,9044,163,0,32,0
19278,9045,131,0,27,0
19279,9046,95,6,8,0
19280,9047,145,6,9,0
19281,9048,119,2,14,0
19282,9049,122,4,12,0
19283,9050,167,0,31,0
19284,9051,127,5,10,0
19285,9052,165,0,29,0
19286,9053,141,0,22,0
19287,9054,160,0,30,0
19288,9055,78,0,23,0
19289,9056,146,0,28,0
19290,9057,133,0,19,0
19291,9058,102,66,1,6
19292,9059,94,1,17,0
19293,9060,117,72,2,4
19294,9061,77,28,3,0
19295,9062,137,18,4,0
19296,9063,118,11,7,0
19297,9064,105,16,6,0
19298,9065,138,1,16,0
19299,9066,123,16,5,0
19300,9067,158,2,14,0
19301,9068,140,0,22,0
19302,9069,110,3,13,0
19303,9070,156,5,12,0
19304,9071,159,0,27,0
19305,9072,112,0,23,0
19306,9073,99,0,21,0
19307,9074,166,0,26,0
19308,9075,114,0,18,0
19309,9076,163,0,33,0
19310,9077,131,0,28,0
19311,9078,95,6,9,0
19312,9079,145,6,10,0
19313,9080,119,2,15,0
19314,9081,122,8,8,0
19315,9082,167,0,32,0
19316,9083,127,5,11,0
19317,9084,165,0,30,0
19318,9085,141,0,24,0
19319,9086,160,0,31,0
19320,9087,78,0,25,0
19321,9088,146,0,29,0
19322,9089,133,0,20,0
19323,9090,102,75,1,7
19324,9091,94,1,17,0
19325,9092,84,0,19,0
19326,9093,117,72,2,4
19327,9094,77,37,3,1
19328,9095,137,18,5,0
19329,9096,118,14,7,0
19330,9097,105,22,4,0
19331,9098,138,1,16,0
19332,9099,123,17,6,0
19333,9100,158,6,10,0
19334,9101,140,0,22,0
19335,9102,110,3,14,0
19336,9103,156,5,13,0
19337,9104,159,0,27,0
19338,9105,112,0,23,0
19339,9106,99,0,21,0
19340,9107,166,0,26,0
19341,9108,114,0,18,0
19342,9109,163,0,32,0
19343,9110,131,0,28,0
19344,9111,95,6,9,0
19345,9112,145,6,11,0
19346,9113,119,2,15,0
19347,9114,122,10,8,0
19348,9115,167,0,34,0
19349,9116,127,5,12,0
19350,9117,165,0,31,0
19351,9118,141,0,24,0
19352,9119,160,0,33,0
19353,9120,78,0,25,0
19354,9121,146,0,30,0
19355,9122,133,0,20,0
19356,9123,102,75,1,7
19357,9124,94,1,17,0
19358,9125,84,0,19,0
19359,9126,168,0,29,0
19360,9127,117,81,1,5
19361,9128,77,37,3,1
19362,9129,137,18,6,0
19363,9130,118,17,7,0
19364,9131,105,24,4,0
19365,9132,138,1,16,0
19366,9133,123,21,5,0
19367,9134,158,6,10,0
19368,9135,140,0,24,0
19369,9136,110,3,14,0
19370,9137,156,5,13,0
19371,9138,159,0,21,0
19372,9139,112,0,25,0
19373,9140,99,0,22,0
19374,9141,166,0,23,0
19375,9142,114,0,18,0
19376,9143,163,0,28,0
19377,9144,131,0,29,0
19378,9145,95,6,9,0
19379,9146,145,6,11,0
19380,9147,119,2,15,0
19381,9148,122,16,8,0
19382,9149,167,0,34,0
19383,9150,127,5,12,0
19384,9151,165,0,32,0
19385,9152,141,0,26,0
19386,9153,160,0,33,0
19387,9154,78,0,27,0
19388,9155,146,0,31,0
19389,9156,133,0,19,0
19390,9157,102,76,2,7
19391,9158,94,1,17,0
19392,9159,84,0,20,0
19393,9160,168,0,30,0
19394,9161,117,84,1,6
19395,9162,77,38,3,1
19396,9163,137,18,6,0
19397,9164,118,17,7,0
19398,9165,105,24,4,0
19399,9166,138,1,16,0
19400,9167,123,21,5,0
19401,9168,158,6,11,0
19402,9169,140,0,24,0
19403,9170,110,3,15,0
19404,9171,156,5,13,0
19405,9172,159,0,21,0
19406,9173,112,0,25,0
19407,9174,99,0,22,0
19408,9175,166,0,23,0
19409,9176,114,0,18,0
19410,9177,163,0,28,0
19411,9178,131,0,29,0
19412,9179,95,12,9,0
19413,9180,145,10,10,0
19414,9181,119,4,14,0
19415,9182,122,16,8,0
19416,9183,167,0,34,0
19417,9184,127,5,12,0
19418,9185,165,0,32,0
19419,9186,141,0,26,0
19420,9187,160,0,33,0
19421,9188,78,0,27,0
19422,9189,146,0,31,0
19423,9190,133,0,19,0
19424,9191,102,79,2,7
19425,9192,94,1,17,0
19426,9193,84,0,20,0
19427,9194,168,0,30,0
19428,9195,117,84,2,6
19429,9196,77,41,3,1
19430,9197,137,18,6,0
19431,9198,118,17,7,0
19432,9199,105,24,5,0
19433,9200,138,1,16,0
19434,9201,123,25,4,0
19435,9202,158,6,11,0
19436,9203,140,0,25,0
19437,9204,110,3,15,0
19438,9205,156,5,13,0
19439,9206,159,0,22,0
19440,9207,112,0,24,0
19441,9208,99,0,23,0
19442,9209,166,0,21,0
19443,9210,114,0,18,0
19444,9211,163,0,28,0
19445,9212,131,0,29,0
19446,9213,95,12,9,0
19447,9214,145,12,10,0
19448,9215,119,5,14,0
19449,9216,122,16,8,0
19450,9217,167,0,34,0
19451,9218,127,5,12,0
19452,9219,165,0,32,0
19453,9220,141,0,26,0
19454,9221,160,0,33,0
19455,9222,78,0,27,0
19456,9223,146,0,31,0
19457,9224,133,0,19,0
19458,9225,102,87,1,8
19459,9226,94,1,17,0
19460,9227,84,0,20,0
19461,9228,168,0,30,0
19462,9229,88,0,35,0
19463,9230,117,87,2,7
19464,9231,77,41,3,1
19465,9232,137,22,6,0
19466,9233,118,17,8,0
19467,9234,105,24,5,0
19468,9235,138,1,16,0
19469,9236,123,27,4,0
19470,9237,158,6,12,0
19471,9238,140,0,25,0
19472,9239,110,3,15,0
19473,9240,156,5,14,0
19474,9241,159,0,22,0
19475,9242,112,0,24,0
19476,9243,99,0,23,0
19477,9244,166,0,21,0
19478,9245,114,0,18,0
19479,9246,163,0,28,0
